0,0,0,0,197,0,0,0,0,0,0,0
0,0,0,0,120,0,0,0,0,0,0,0
0,0,0,0,215,0,0,0,0,0,0,0
0,0,0,0,67,0,0,0,0,0,0,0
0,0,0,0,108,0,0,0,0,0,0,0
0,0,0,0,202,0,0,0,0,0,0,0
0,0,0,0,121,0,0,0,0,0,0,0
0,0,0,0,119,0,0,0,0,0,0,0
0,0,0,0,72,0,0,0,0,0,0,0
