6.00,33.00,6.00,0.00,80.00,0.00,40.00,40.00,0.00,74.00,6.00,0.00,80.00,0.00,40.00,40.00,0.00,74.00,6.00,0.00,
4.00,35.00,5.00,0.00,43.00,0.00,16.00,26.00,0.00,38.00,4.00,0.00,42.00,0.00,16.00,26.00,0.00,38.00,4.00,0.00,
6.00,34.00,6.00,0.00,80.00,0.00,64.00,16.00,0.00,74.00,6.00,0.00,80.00,0.00,64.00,16.00,0.00,74.00,6.00,0.00,
2.00,25.00,4.00,0.00,24.00,1.00,9.00,16.00,0.00,21.00,4.00,0.00,24.00,1.00,9.00,16.00,0.00,21.00,4.00,0.00,
4.00,34.00,4.00,0.00,40.00,0.00,16.00,24.00,0.00,36.00,4.00,0.00,40.00,0.00,16.00,24.00,0.00,36.00,4.00,0.00,
4.00,35.00,4.00,0.00,72.00,0.00,34.00,38.00,0.00,70.00,2.00,0.00,72.00,0.00,34.00,38.00,0.00,70.00,2.00,0.00,
0.00,6.00,6.00,0.00,63.00,0.00,33.00,40.00,0.00,69.00,4.00,0.00,74.00,0.00,34.00,40.00,0.00,70.00,3.00,0.00,
0.00,6.00,6.00,0.00,65.00,0.00,35.00,39.00,0.00,73.00,2.00,0.00,76.00,0.00,35.00,40.00,0.00,73.00,2.00,0.00,
0.00,16.00,6.00,0.00,34.00,0.00,14.00,20.00,0.00,28.00,6.00,0.00,34.00,0.00,14.00,20.00,0.00,28.00,6.00,0.00,
