6.00,18.00,6.00,0.00,37.00,1.00,34.00,13.00,0.00,40.00,6.00,0.00,50.00,0.00,30.00,12.00,0.00,38.00,6.00,0.00,
4.00,22.00,4.00,2.00,39.00,2.00,16.00,26.00,0.00,38.00,4.00,0.00,42.00,0.00,16.00,26.00,0.00,38.00,4.00,0.00,
6.00,20.00,6.00,0.00,41.00,5.00,35.00,10.00,0.00,43.00,6.00,0.00,41.00,1.00,35.00,16.00,0.00,37.00,6.00,0.00,
2.00,17.00,4.00,0.00,24.00,2.00,8.00,16.00,0.00,22.00,4.00,0.00,24.00,0.00,10.00,16.00,0.00,20.00,4.00,0.00,
4.00,18.00,4.00,0.00,38.00,2.00,14.00,24.00,0.00,36.00,4.00,0.00,38.00,0.00,16.00,24.00,0.00,34.00,4.00,0.00,
4.00,25.00,6.00,0.00,36.00,2.00,14.00,24.00,0.00,33.00,5.00,0.00,39.00,1.00,13.00,24.00,0.00,32.00,4.00,0.00,
0.00,6.00,6.00,0.00,37.00,4.00,28.00,16.00,0.00,37.00,6.00,0.00,39.00,4.00,29.00,17.00,0.00,43.00,6.00,0.00,
0.00,6.00,6.00,0.00,39.00,3.00,32.00,14.00,0.00,46.00,5.00,0.00,52.00,0.00,35.00,14.00,0.00,34.00,5.00,0.00,
0.00,15.00,6.00,0.00,34.00,0.00,14.00,20.00,0.00,28.00,6.00,0.00,34.00,0.00,14.00,20.00,0.00,28.00,6.00,0.00,
